2001218140,2015/4/1,8:30:45,10号线交通大学,地铁,0,非优惠
3001408746,2015/4/1,7:05:57,10号线交通大学,地铁,4,非优惠
3001408746,2015/4/1,18:30:53,10号线交通大学,地铁,0,非优惠
2003581452,2015/4/1,9:48:02,10号线交通大学,地铁,4,非优惠
2003581452,2015/4/1,14:09:11,10号线交通大学,地铁,0,非优惠
3002350429,2015/4/1,13:09:56,10号线交通大学,地铁,4,非优惠
3002350429,2015/4/1,7:58:37,10号线交通大学,地铁,0,非优惠
3101740769,2015/4/1,21:52:09,10号线龙柏新村,地铁,0,非优惠
3101740769,2015/4/1,12:11:14,10号线龙柏新村,地铁,4,非优惠
3003216534,2015/4/1,19:29:25,10号线龙柏新村,地铁,5,非优惠
3003216534,2015/4/1,8:04:40,10号线龙柏新村,地铁,0,非优惠
601332525,2015/4/1,8:01:02,10号线龙柏新村,地铁,5,非优惠
2202931278,2015/4/1,16:08:15,10号线龙柏新村,地铁,0,非优惠
2202931278,2015/4/1,11:31:30,10号线龙柏新村,地铁,5,非优惠
2901982632,2015/4/1,18:00:38,10号线龙柏新村,地铁,0,非优惠
2901982632,2015/4/1,8:40:29,10号线龙柏新村,地铁,5,非优惠
2302070033,2015/4/1,16:31:13,10号线龙柏新村,地铁,3,非优惠
201382920,2015/4/1,19:29:11,10号线龙柏新村,地铁,5,非优惠
201382920,2015/4/1,12:46:13,10号线龙柏新村,地铁,0,非优惠
600061759,2015/4/1,18:38:36,10号线龙柏新村,地铁,3,非优惠
600061759,2015/4/1,6:45:39,10号线龙柏新村,地铁,0,非优惠
201819656,2015/4/1,11:51:29,10号线龙柏新村,地铁,4,非优惠
2500546466,2015/4/1,16:57:12,10号线龙柏新村,地铁,0,非优惠
2002532408,2015/4/1,14:51:31,10号线龙柏新村,地铁,5,非优惠
2202530067,2015/4/1,19:30:01,10号线龙柏新村,地铁,4,非优惠
601411769,2015/4/1,18:19:01,10号线龙柏新村,地铁,1,非优惠
601411769,2015/4/1,8:24:35,10号线龙柏新村,地铁,0,非优惠
402701476,2015/4/1,12:38:31,10号线龙柏新村,地铁,0,非优惠
202213120,2015/4/1,18:19:35,10号线龙柏新村,地铁,5,非优惠
202213120,2015/4/1,7:55:28,10号线龙柏新村,地铁,0,非优惠
2104395807,2015/4/1,14:55:59,10号线龙柏新村,地铁,0,非优惠
2300520819,2015/4/1,8:57:13,10号线龙柏新村,地铁,0,非优惠
400709331,2015/4/1,19:12:16,10号线龙柏新村,地铁,0,非优惠
400709331,2015/4/1,17:31:52,10号线龙柏新村,地铁,4,非优惠
3102380895,2015/4/1,15:00:17,10号线龙柏新村,地铁,0,非优惠
102080310,2015/4/1,17:11:22,10号线龙溪路,地铁,0,非优惠
102080310,2015/4/1,8:22:10,10号线龙溪路,地铁,4,优惠
2200316049,2015/4/1,18:10:28,10号线龙溪路,地铁,4,非优惠
100879527,2015/4/1,19:00:27,10号线龙溪路,地铁,1,非优惠
3102456403,2015/4/1,11:23:36,10号线龙溪路,地铁,0,非优惠
2700134435,2015/4/1,19:19:10,10号线龙溪路,地铁,0,非优惠
2700134435,2015/4/1,10:12:36,10号线龙溪路,地铁,5,非优惠
2303539192,2015/4/1,20:41:35,10号线龙溪路,地铁,3,非优惠
2701182932,2015/4/1,6:58:20,10号线龙溪路,地铁,0,非优惠
2202562799,2015/4/1,7:55:55,10号线龙溪路,地铁,0,非优惠
2202562799,2015/4/1,18:30:53,10号线龙溪路,地铁,4,非优惠
2103027341,2015/4/1,8:00:25,10号线龙溪路,地铁,0,非优惠
2402832031,2015/4/1,14:07:53,10号线龙溪路,地铁,0,非优惠
2402832031,2015/4/1,17:03:28,10号线龙溪路,地铁,4,非优惠
2103633226,2015/4/1,16:46:12,10号线南京东路,地铁,0,非优惠
301782642,2015/4/1,13:45:48,10号线南京东路,地铁,0,非优惠
301782642,2015/4/1,8:56:58,10号线南京东路,地铁,4,非优惠
3200341909,2015/4/1,17:20:32,10号线南京东路,地铁,0,非优惠
3200341909,2015/4/1,10:07:49,10号线南京东路,地铁,2,优惠
2801955159,2015/4/1,17:10:12,10号线南京东路,地铁,2,优惠
2801955159,2015/4/1,7:10:04,10号线南京东路,地铁,0,非优惠
502233891,2015/4/1,17:30:18,10号线南京东路,地铁,0,非优惠
502233891,2015/4/1,7:58:33,10号线南京东路,地铁,7,非优惠
2203574881,2015/4/1,18:11:31,10号线南京东路,地铁,3,非优惠
2203574881,2015/4/1,15:49:04,10号线南京东路,地铁,6,非优惠
500929452,2015/4/1,8:17:02,10号线南京东路,地铁,4,优惠
500929452,2015/4/1,17:52:48,10号线南京东路,地铁,0,非优惠
2104507259,2015/4/1,16:11:50,10号线南京东路,地铁,0,非优惠
2503021445,2015/4/1,17:05:52,10号线南京东路,地铁,0,非优惠
2503021445,2015/4/1,7:43:43,10号线南京东路,地铁,4,非优惠
2501696366,2015/4/1,11:02:11,10号线南京东路,地铁,4,非优惠
2202931278,2015/4/1,20:28:49,10号线南京东路,地铁,0,非优惠
2202931278,2015/4/1,19:53:23,10号线南京东路,地铁,3,非优惠
3103946561,2015/4/1,9:39:30,10号线南京东路,地铁,1,非优惠
3103946561,2015/4/1,10:57:32,10号线南京东路,地铁,0,非优惠
2802803176,2015/4/1,17:19:48,10号线南京东路,地铁,0,非优惠
2802803176,2015/4/1,16:03:12,10号线南京东路,地铁,2,优惠
2802803176,2015/4/1,12:29:07,10号线南京东路,地铁,0,非优惠
2200585192,2015/4/1,13:39:43,10号线南京东路,地铁,0,非优惠
201649155,2015/4/1,10:16:53,10号线南京东路,地铁,3,非优惠
201649155,2015/4/1,16:46:14,10号线南京东路,地铁,0,非优惠
2004746697,2015/4/1,7:35:55,10号线南京东路,地铁,2,优惠
2004746697,2015/4/1,7:47:27,10号线南京东路,地铁,0,非优惠
3101798453,2015/4/1,10:10:57,10号线南京东路,地铁,3,非优惠
2801317586,2015/4/1,18:07:45,10号线南京东路,地铁,0,非优惠
2303841083,2015/4/1,18:18:59,10号线南京东路,地铁,3,非优惠
2701751469,2015/4/1,16:32:27,10号线南京东路,地铁,0,非优惠
3600319371,2015/4/1,15:32:33,10号线南京东路,地铁,0,非优惠
2603644108,2015/4/1,11:04:33,10号线南京东路,地铁,4,非优惠
2603644108,2015/4/1,16:51:56,10号线南京东路,地铁,0,非优惠
3900120442,2015/4/1,6:13:28,10号线南京东路,地铁,0,非优惠
3300773349,2015/4/1,10:11:33,10号线南京东路,地铁,3,优惠
502257102,2015/4/1,14:25:49,10号线南京东路,地铁,3,非优惠
3600336887,2015/4/1,13:44:16,10号线南京东路,地铁,4,非优惠
3600336887,2015/4/1,15:19:17,10号线南京东路,地铁,0,非优惠
3101167488,2015/4/1,9:20:09,10号线南京东路,地铁,4,非优惠
3101167488,2015/4/1,19:44:31,10号线南京东路,地铁,0,非优惠
2903585703,2015/4/1,18:37:48,10号线南京东路,地铁,3,非优惠
2903585703,2015/4/1,20:51:10,10号线南京东路,地铁,0,非优惠
3002377836,2015/4/1,18:53:42,10号线南京东路,地铁,7,非优惠
2901600333,2015/4/1,8:25:15,10号线南京东路,地铁,4,非优惠
2002215091,2015/4/1,15:13:13,10号线南京东路,地铁,0,非优惠
2003996337,2015/4/1,8:33:43,10号线南京东路,地铁,3,非优惠
2802494267,2015/4/1,18:15:03,10号线南京东路,地铁,0,非优惠
2802494267,2015/4/1,8:46:28,10号线南京东路,地铁,3,优惠
3100332698,2015/4/1,9:47:44,10号线南京东路,地铁,4,非优惠
2902239979,2015/4/1,21:43:07,10号线南京东路,地铁,3,非优惠
2937875,2015/4/1,9:13:35,10号线南京东路,地铁,4,非优惠
2937875,2015/4/1,18:31:38,10号线南京东路,地铁,0,非优惠
2303841084,2015/4/1,11:39:32,10号线南京东路,地铁,0,非优惠
2303841084,2015/4/1,16:56:20,10号线南京东路,地铁,5,优惠
2103250585,2015/4/1,9:41:07,10号线南京东路,地铁,3,非优惠
2103250585,2015/4/1,18:17:14,10号线南京东路,地铁,0,非优惠
2304168758,2015/4/1,9:59:13,10号线南京东路,地铁,4,非优惠
2304168758,2015/4/1,11:50:55,10号线南京东路,地铁,0,非优惠
3003662573,2015/4/1,20:12:24,10号线三门路,地铁,0,非优惠
3003662573,2015/4/1,9:48:46,10号线三门路,地铁,4,非优惠
400891242,2015/4/1,8:06:07,10号线三门路,地铁,4,非优惠
2202931278,2015/4/1,10:35:41,10号线三门路,地铁,0,非优惠
2202931278,2015/4/1,20:56:33,10号线三门路,地铁,4,非优惠
3100897162,2015/4/1,8:40:10,10号线三门路,地铁,0,非优惠
3100897162,2015/4/1,22:39:03,10号线三门路,地铁,4,非优惠
2801421252,2015/4/1,9:03:45,10号线三门路,地铁,3,非优惠
2801421252,2015/4/1,19:35:28,10号线三门路,地铁,0,非优惠
400709331,2015/4/1,20:03:07,10号线三门路,地铁,5,非优惠
502029791,2015/4/1,8:26:58,10号线陕西南路,地铁,0,非优惠
502029791,2015/4/1,18:43:07,10号线陕西南路,地铁,3,非优惠
2700140035,2015/4/1,9:18:29,10号线陕西南路,地铁,0,非优惠
3003113280,2015/4/1,16:49:46,10号线陕西南路,地铁,0,非优惠
102080310,2015/4/1,17:28:47,10号线陕西南路,地铁,4,非优惠
2203523998,2015/4/1,8:49:59,10号线陕西南路,地铁,4,非优惠
2203523998,2015/4/1,18:24:52,10号线陕西南路,地铁,0,非优惠
2203459792,2015/4/1,12:19:02,10号线陕西南路,地铁,4,非优惠
2203393706,2015/4/1,22:33:46,10号线陕西南路,地铁,3,非优惠
2576675,2015/4/1,17:17:10,10号线陕西南路,地铁,0,非优惠
100879527,2015/4/1,18:43:53,10号线陕西南路,地铁,0,非优惠
100879527,2015/4/1,7:19:48,10号线陕西南路,地铁,4,非优惠
101104052,2015/4/1,13:44:32,10号线陕西南路,地铁,3,非优惠
101104052,2015/4/1,15:58:58,10号线陕西南路,地铁,0,非优惠
2101089441,2015/4/1,9:26:52,10号线陕西南路,地铁,3,非优惠
2102278227,2015/4/1,10:47:35,10号线陕西南路,地铁,4,非优惠
2201262312,2015/4/1,15:43:50,10号线陕西南路,地铁,0,非优惠
202495032,2015/4/1,20:02:20,10号线陕西南路,地铁,0,非优惠
202495032,2015/4/1,9:51:41,10号线陕西南路,地铁,4,非优惠
3103946561,2015/4/1,9:25:39,10号线陕西南路,地铁,0,非优惠
3002647145,2015/4/1,15:27:12,10号线陕西南路,地铁,3,非优惠
2700908571,2015/4/1,7:51:36,10号线陕西南路,地铁,4,非优惠
2700908571,2015/4/1,19:50:59,10号线陕西南路,地铁,0,非优惠
502666979,2015/4/1,12:17:50,10号线陕西南路,地铁,0,非优惠
2702572347,2015/4/1,9:16:51,10号线陕西南路,地铁,4,非优惠
2702572347,2015/4/1,16:53:07,10号线陕西南路,地铁,4,非优惠
2702572347,2015/4/1,12:08:09,10号线陕西南路,地铁,0,非优惠
2700956388,2015/4/1,20:20:44,10号线陕西南路,地铁,4,非优惠
200724583,2015/4/1,21:31:01,10号线陕西南路,地铁,0,非优惠
200724583,2015/4/1,10:23:08,10号线陕西南路,地铁,4,非优惠
2902033512,2015/4/1,13:44:28,10号线陕西南路,地铁,0,非优惠
2001894196,2015/4/1,15:53:41,10号线陕西南路,地铁,4,非优惠
2001894196,2015/4/1,11:35:26,10号线陕西南路,地铁,0,非优惠
2703125258,2015/4/1,12:52:28,10号线陕西南路,地铁,4,非优惠
601411769,2015/4/1,8:44:52,10号线陕西南路,地铁,4,非优惠
601411769,2015/4/1,17:56:29,10号线陕西南路,地铁,0,非优惠
2000575024,2015/4/1,8:11:18,10号线陕西南路,地铁,4,优惠
201425262,2015/4/1,17:27:17,10号线陕西南路,地铁,0,非优惠
3850094083,2015/4/1,22:09:09,10号线陕西南路,地铁,0,非优惠
2902996612,2015/4/1,18:36:58,10号线陕西南路,地铁,0,非优惠
2103250585,2015/4/1,18:30:45,10号线陕西南路,地铁,3,非优惠
3100510304,2015/4/1,16:57:22,10号线陕西南路,地铁,4,非优惠
3100510304,2015/4/1,13:32:51,10号线陕西南路,地铁,0,非优惠
2402832031,2015/4/1,16:44:52,10号线陕西南路,地铁,0,非优惠
2402832031,2015/4/1,14:30:10,10号线陕西南路,地铁,4,非优惠
3101914231,2015/4/1,10:50:11,10号线陕西南路,地铁,0,非优惠
2602022534,2015/4/1,22:06:44,10号线上海动物园,地铁,5,非优惠
100879527,2015/4/1,6:59:03,10号线上海动物园,地铁,0,非优惠
2901708010,2015/4/1,17:53:50,10号线上海动物园,地铁,3,非优惠
2901708010,2015/4/1,8:35:51,10号线上海动物园,地铁,0,非优惠
2403195211,2015/4/1,8:08:44,10号线上海动物园,地铁,0,非优惠
2403195211,2015/4/1,18:52:48,10号线上海动物园,地铁,4,非优惠
502666979,2015/4/1,12:45:27,10号线上海动物园,地铁,1,非优惠
2302070033,2015/4/1,17:26:01,10号线上海动物园,地铁,0,非优惠
3000599512,2015/4/1,19:12:58,10号线上海动物园,地铁,4,非优惠
2203510144,2015/4/1,7:44:36,10号线上海动物园,地铁,0,非优惠
2803592513,2015/4/1,15:01:49,10号线上海动物园,地铁,0,非优惠
2803592513,2015/4/1,10:05:20,10号线上海动物园,地铁,4,非优惠
202113251,2015/4/1,18:03:03,10号线上海动物园,地铁,4,非优惠
501232690,2015/4/1,17:03:00,10号线上海图书馆,地铁,0,非优惠
2603348332,2015/4/1,14:37:02,10号线上海图书馆,地铁,4,非优惠
740353663,2015/4/1,21:49:15,10号线上海图书馆,地铁,0,非优惠
2201262312,2015/4/1,15:50:56,10号线上海图书馆,地铁,0,非优惠
500399512,2015/4/1,9:12:04,10号线上海图书馆,地铁,5,非优惠
500399512,2015/4/1,17:42:44,10号线上海图书馆,地铁,0,非优惠
2103580014,2015/4/1,19:01:56,10号线上海图书馆,地铁,0,非优惠
2502129102,2015/4/1,15:37:02,10号线上海图书馆,地铁,4,非优惠
3001944822,2015/4/1,17:44:57,10号线上海图书馆,地铁,0,非优惠
